Category,Review
barbers,Writing this as I examine my shave the next day and I have to tell yah it's not great. Many loose hairs that should have been well  clipped and cleaned. The...
barbers,"I get my haircut here every 2-3 weeks. Great service and staff! 

Ask for Kelli - she's great!"
barbers,I am a female with a disability and as such have to keep my hair short because it is naturally curly and unruly...plus I'm on a limited budget.  There are...
barbers,"This place deserves more love. It's easy to miss, and inside it looks like nothing has changed since the 1970's/1980's: wood paneling and ""vintage"" Formica,..."
barbers,"been going here for 25 years,i always go to pat,hes off mon and tuesday now.also ruben is a great barber.if u like a old fashion barber shop this is the..."
barbers,"Went in for a clean up, So it was a pretty quick visit. I'll mention that it's a bit pricier than what I'm used to but I'm a firm believe that you get what..."
barbers,"When we moved to Bayonne NJ, my hubby was looking for a place for his haircut. Good thing we found this place. Friendly , professional and reasonable...."
barbers,I've been going to Carlos for 20 years now! Always keeps his appointments! His sons are in the family business when I can't get Carlos I get Gino or Ramon...
barbers,I go here for the past 4 years. The barbers really take their time with every haircut and are pretty detailed. My previous barber was really rapid and left...
barbers,Excellent! Great barbers and the only place in the neighborhood that opens early! A huge plus for those needing a clean up before work!
barbers,"I've been coming here for hmmm....5-6 years now? Every time I come in, I walk out looking like a million bucks. I left another review too on one of my..."
barbers,"Stopped in here for a haircut as it is near work.

Got a haircut from Vera and was very happy with the result and was in and out pretty quickly. Price is..."
barbers,"Of all the great things in NYC, I am often surprised by how grateful and excited I am to go to Manhattan Barber Shop for my haircut. They provide a high..."
barbers,"I went to their prior location, underneath the Chrysler building (where I worked), for about 15 years.  Arsen and Boris are both great, and I'm glad that..."
barbers,"My teenage sons love and swear by this place. Wonderful barbers, nice vibe, and great haircuts! I noticed they take their work seriously therefore don't be..."
barbers,This is the best shop in Brooklyn. Family vibe Barbor's are all good. I recommend to anyone in Flatbush.
barbers,"I've been going here for years. The professionalism, service, atmosphere makes this my home. I want doctors to operate on my hair, I skip the nurses. The..."
barbers,"Isaac moved, so be sure to note the new address.  Haircuts are now $14, but the service and quality is the same-still amazing!  Isaac would have to raise..."
barbers,"2 words: Simply Outstanding. 
I'm a pretty difficult customer because I get my head shaved which is what most people generally do not do but Michael is..."
barbers,"Very nice staff, great haircut, and very good price. Did exactly what I wanted. Would definitely recommend."
barbers,"I don't know what the only other reviewer was asking for that he would give a 1 star review, but I come here every 2 weeks and always come out looking..."
barbers,Alex is awesome. He has been cutting my hair for over 3 years. He takes his time and always gets it right.
barbers,"After walking by this place for 3 years I finally came in last week. Got a great haircut from Eric, he worked fast and was friendly. I thought his name was..."
barbers,Benu is friendly accommodating and quick. He's a talented barber. This isn't a fancy salon but it's a value.
barbers,"Decided to try a local barbershop. Terrible idea! They refused to cut my hair stating; ""This barber shop is not for ""black people"", we don't cut ""black""..."
barbers,"Very, very, very bad. So my brother when to get a haircut, he got a fade. So he did kind of a good job with the fade. But the problem is the..."
barbers,"Very good haircuts.
Better to boo your appointments.
Barbers are good.
Gets crowded so get there early."
barbers,"Always on time, very calming and patient does exactly what you asked for, I would definitely recommend this place to all of my friends"
barbers,Greatest service. But make sure u book in advance.. celebrity hotspot.. if you know you know!
barbers,"Quick and dirty - I don't have a regular barber and tend to cut my own hair, but on the off-occasion that I want to dish out some dough for a nice one, I..."
barbers,They keep giving my son trash hair cuts. Overpriced crap cuts. Lines up are crooked. No pride and quality with people they don't know!!! Don't waste your...
barbers,I've been here twice and each time I get a terrible haircut. Barbers don't seem to care here and I won't be returning. Avoid this place.
barbers,"I have been going to On Point for almost eight years now. In my experience, all the barbers have been professional and good at their craft. 

My barber..."
barbers,"I got my hair cut by Buju today and he did an awesome job! It looks neat, clean, and super cute!! The prices there aren't bad and the folks are nice enough...."
barbers,"Ignore that bigot below because I'm white and I get a great experience and haircut here all the time.

PS: not my head. I'm bald. My kid has been getting..."
barbers,First time walking in and I needed a design done to my hair. Met the barber and he was in it and did an great job. I got instant compliments right away from...
